source_id,repository,commit,path,blob_sha256,license_spdx,component_type,semantic_symbols,roles_storage_invariants,economic_signature_lifecycle,disposition,disposition_reason,target_pallet,target_native_surface,rust_sdk_surface,typescript_sdk_surface,reference_app_owner,semantic_evidence,approval_state,symbol_disposition_state,approval_manifest_schema_version,approval_manifest_path,approval_manifest_sha256,deployment_state_input,compatibility_or_data_migration
dotns:contracts/external/personhood/IPersonhood.sol,https://github.com/paritytech/dotns.git,05a91f7f3c8f1c2c3d2d4d333d77d9f64892bc0d,contracts/external/personhood/IPersonhood.sol,fd09da5c5623ba53e9e9a52cd3f17bbfe76c38ff66f5594cb8009a01b6a7623e,GPL-3.0-only,interface,field:PersonhoodInfo.contextAlias;field:PersonhoodInfo.status;function:personhoodStatus;struct:PersonhoodInfo,"interface declares no state; personhoodStatus(account, context) returns status and contextAlias, documented as different per application context",read-only precompile ABI surface; absent personhood returns zero fields; no mutation or proof verification function is declared,retired,Non-normative file-level summary; exact per-symbol disposition and native targets are defined by docs/sdk/contract-to-native-map.json.,none,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,dotns-owner,immutable-source:05a91f7f3c8f1c2c3d2d4d333d77d9f64892bc0d:contracts/external/personhood/IPersonhood.sol,manifest:APPROVED,retired:5,1,docs/evidence/p0-contract-native/architect-semantic-disposition-approval.json,96cd0595fbc89fcd847ee58dd8427aa59bd008c8639b8f82d9bf4d6095b3b5ae,none,forbidden-clean-genesis
dotns:contracts/external/revive/ISystem.sol,https://github.com/paritytech/dotns.git,05a91f7f3c8f1c2c3d2d4d333d77d9f64892bc0d,contracts/external/revive/ISystem.sol,a6afb5569dd0461f9f950c4082cbd268832821eef076fb152d1c395f59370eb6,Apache-2.0,interface,function:callerIsRoot,interface declares no state and only callerIsRoot() view returning bool,source documentation identifies a revive System precompile subset and says callerIsRoot reverts for signed/non-Root origin,retired,Non-normative file-level summary; exact per-symbol disposition and native targets are defined by docs/sdk/contract-to-native-map.json.,none,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,dotns-owner,immutable-source:05a91f7f3c8f1c2c3d2d4d333d77d9f64892bc0d:contracts/external/revive/ISystem.sol,manifest:APPROVED,retired:2,1,docs/evidence/p0-contract-native/architect-semantic-disposition-approval.json,96cd0595fbc89fcd847ee58dd8427aa59bd008c8639b8f82d9bf4d6095b3b5ae,none,forbidden-clean-genesis
dotns:contracts/pop/IPopRules.sol,https://github.com/paritytech/dotns.git,05a91f7f3c8f1c2c3d2d4d333d77d9f64892bc0d,contracts/pop/IPopRules.sol,d0c75b27435619b909fbc01c34c5197e91a1cc116afb73aa4fe5486676ac2eb2,MIT,interface,enum:PopStatus;error:NotRegistry;error:PopError;event:BaseNameReleased;event:BaseNameReserved;event:StartingPriceUpdated;field:PriceWithMeta.message;field:PriceWithMeta.price;field:PriceWithMeta.status;field:PriceWithMeta.userStatus;field:Reservation.controller;field:Reservation.expires;field:Reservation.owner;function:classifyName;function:getBaseNameReservation;function:isBaseName;function:isBaseNameReserved;function:price;function:priceWithCheck;function:priceWithoutCheck;function:reachFee;function:releaseBaseName;function:releaseReservationForReclaim;function:reserveBaseName;function:reserveBaseNameForPop;function:stripDigits;function:transferFloor;function:updateStartingPrice;struct:PriceWithMeta;struct:Reservation,"no contract state variables declared; declarations functions=15, events=3, errors=2, structs=2, fields=7; no *_ROLE constant declared",source token evidence: fee/deposit/refund/rent=fee; owner/role=owner,retired,Non-normative file-level summary; exact per-symbol disposition and native targets are defined by docs/sdk/contract-to-native-map.json.,none,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,dotns-owner,immutable-source:05a91f7f3c8f1c2c3d2d4d333d77d9f64892bc0d:contracts/pop/IPopRules.sol,manifest:APPROVED,retired:31,1,docs/evidence/p0-contract-native/architect-semantic-disposition-approval.json,96cd0595fbc89fcd847ee58dd8427aa59bd008c8639b8f82d9bf4d6095b3b5ae,none,forbidden-clean-genesis
dotns:contracts/pop/PopRules.sol,https://github.com/paritytech/dotns.git,05a91f7f3c8f1c2c3d2d4d333d77d9f64892bc0d,contracts/pop/PopRules.sol,1b99c32425925a1be991274e093084601a38d9719421f0e9a831315ec91278ae,MIT,contract,function:_authorizeUpgrade;function:_classifyValidatedName;function:_countTrailingDigits;function:_enforceReservationRules;function:_isLive;function:_meetsReach;function:_onlyRegistry;function:_personhoodTier;function:_priceValidatedName;function:_requireCanonicalLabel;function:_stripDigits;function:_writeReservation;function:classifyName;function:constructor;function:getBaseNameReservation;function:initialize;function:isBaseName;function:isBaseNameReserved;function:price;function:priceWithCheck;function:priceWithoutCheck;function:reachFee;function:releaseBaseName;function:releaseReservationForReclaim;function:reserveBaseName;function:reserveBaseNameForPop;function:stripDigits;function:supportsInterface;function:transferFloor;function:updateStartingPrice;function:version;modifier:onlyRegistry;state:MAX_RESERVATION_TIME;state:__gap;state:protocolRegistry;state:reservations;state:startingPrice,"declared contract state: MAX_RESERVATION_TIME, __gap, protocolRegistry, reservations, startingPrice; declarations functions=31, events=0, errors=0, structs=0, fields=0; no *_ROLE constant declared","source token evidence: fee/deposit/refund/rent=fee; time/expiry/revoke=expiry,timestamp; owner/role=owner; initialize/upgrade=initialize,upgrade",retired,Non-normative file-level summary; exact per-symbol disposition and native targets are defined by docs/sdk/contract-to-native-map.json.,none,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,dotns-owner,immutable-source:05a91f7f3c8f1c2c3d2d4d333d77d9f64892bc0d:contracts/pop/PopRules.sol,manifest:APPROVED,retired:38,1,docs/evidence/p0-contract-native/architect-semantic-disposition-approval.json,96cd0595fbc89fcd847ee58dd8427aa59bd008c8639b8f82d9bf4d6095b3b5ae,none,forbidden-clean-genesis
dotns:contracts/registrars/DotnsPopController.sol,https://github.com/paritytech/dotns.git,05a91f7f3c8f1c2c3d2d4d333d77d9f64892bc0d,contracts/registrars/DotnsPopController.sol,da5c1f39da3bbf6fc1d707c837de5c02d1d959bb228724dd5c1bbf5714bf585e,MIT,contract,function:_advanceExpiredHead;function:_authorizeUpgrade;function:_claimLabelStoreFor;function:_clearPendingClaim;function:_clearQueue;function:_completeGatewayRegistration;function:_dispatchTyped;function:_enqueueReservation;function:_isExpired;function:_onlyGateway;function:_popResolver;function:_popRules;function:_registrar;function:_releasePopRulesSlot;function:_removeUserFromQueue;function:_requireValidChatKey;function:_reserveLite;function:_settlePendingLabel;function:_stashPendingClaim;function:_storeFactory;function:_syncPopRulesToHead;function:_validateBaseLabel;function:_validateLiteLabel;function:_writeRecord;function:claimLabelStore;function:claimLabelStoreFor;function:constructor;function:expirePendingClaim;function:expireReservation;function:initialize;function:isReservedForClaim;function:pendingClaimUserCount;function:pendingClaimUsers;function:pendingClaims;function:registerBaseName;function:relinquishReservation;function:reservationEntry;function:reservationMeta;function:reserveBaseName;function:reserveBaseNameOnly;function:reserveLiteName;function:setReservationDuration;function:supportsInterface;function:userReservation;function:version;modifier:onlyGateway;state:CHAT_KEY_LENGTH;state:MAX_RESERVATION_QUEUE;state:MIN_RESERVATION_DURATION;state:SELECTOR_REGISTER_BASE;state:SELECTOR_RESERVE_BASE;state:SELECTOR_RESERVE_BASE_ONLY;state:SELECTOR_RESERVE_LITE;state:__gap;state:_pendingClaimQueue;state:_pendingClaimUsers;state:_reservationEntries;state:_reservationMeta;state:_reservedBaseLabel;state:_userReservations;state:protocolRegistry;state:reservationDuration,"declared contract state: CHAT_KEY_LENGTH, MAX_RESERVATION_QUEUE, MIN_RESERVATION_DURATION, SELECTOR_REGISTER_BASE, SELECTOR_RESERVE_BASE, SELECTOR_RESERVE_BASE_ONLY, SELECTOR_RESERVE_LITE, __gap, _pendingClaimQueue, _pendingClaimUsers, _reservationEntries, _reservationMeta, _reservedBaseLabel, _userReservations, protocolRegistry, reservationDuration; declarations functions=45, events=0, errors=0, structs=0, fields=0; no *_ROLE constant declared","source token evidence: time/expiry/revoke=timestamp; owner/role=owner; initialize/upgrade=initialize,upgrade",retired,Non-normative file-level summary; exact per-symbol disposition and native targets are defined by docs/sdk/contract-to-native-map.json.,none,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,dotns-owner,immutable-source:05a91f7f3c8f1c2c3d2d4d333d77d9f64892bc0d:contracts/registrars/DotnsPopController.sol,manifest:APPROVED,retired:63,1,docs/evidence/p0-contract-native/architect-semantic-disposition-approval.json,96cd0595fbc89fcd847ee58dd8427aa59bd008c8639b8f82d9bf4d6095b3b5ae,none,forbidden-clean-genesis
dotns:contracts/registrars/DotnsRegistrar.sol,https://github.com/paritytech/dotns.git,05a91f7f3c8f1c2c3d2d4d333d77d9f64892bc0d,contracts/registrars/DotnsRegistrar.sol,e8f2766aab5264dca5ac1b601f432d34e4314732716d11d5ee96ddfa75c5b037,MIT,contract,function:_authorizeUpgrade;function:_escrow;function:_exists;function:_onlyController;function:_popRules;function:_quoteTransferFee;function:_quoteTransferFeeFor;function:_readLabel;function:_readLabelFor;function:_storeFactory;function:_syncRecipientStore;function:_update;function:_writeOwnerLabel;function:addController;function:available;function:constructor;function:exists;function:initialize;function:labelOf;function:quoteTransferFee;function:register;function:removeController;function:safeTransferFrom;function:transferFrom;function:version;modifier:onlyController;state:__gap;state:controllers;state:protocolRegistry,"declared contract state: __gap, controllers, protocolRegistry; declarations functions=25, events=0, errors=0, structs=0, fields=0; no *_ROLE constant declared","source token evidence: payable/value=msg.value,payable; fee/deposit/refund/rent=fee; owner/role=owner; initialize/upgrade=initialize,upgrade",mixed-per-symbol,Non-normative file-level summary; exact per-symbol disposition and native targets are defined by docs/sdk/contract-to-native-map.json.,Dotns,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,dotns-owner,immutable-source:05a91f7f3c8f1c2c3d2d4d333d77d9f64892bc0d:contracts/registrars/DotnsRegistrar.sol,manifest:APPROVED,intentional-change:9;retired:21,1,docs/evidence/p0-contract-native/architect-semantic-disposition-approval.json,96cd0595fbc89fcd847ee58dd8427aa59bd008c8639b8f82d9bf4d6095b3b5ae,none,forbidden-clean-genesis
dotns:contracts/registrars/DotnsRegistrarController.sol,https://github.com/paritytech/dotns.git,05a91f7f3c8f1c2c3d2d4d333d77d9f64892bc0d,contracts/registrars/DotnsRegistrarController.sol,e6715e49da6d0a840b456716388ca8ba274e0a6cd9b1f709e49c492baaa6b3d0,MIT,contract,function:_authorizeUpgrade;function:_completeRegistration;function:_consumeCommitment;function:_escrow;function:_isSupportedRole;function:_onlyWhiteListedOrOwner;function:_requireAvailableLabel;function:_settleEscrow;function:_validatedLabelNode;function:available;function:commit;function:constructor;function:initialize;function:isWhiteListed;function:makeCommitment;function:register;function:registerReserved;function:supportsInterface;function:version;function:whiteListAddress;modifier:onlyWhiteListedOrOwner;modifier:onlyWhitelistOperatorOrOwner;state:MAX_ALLOWED_COMMITMENT_AGE;state:__gap;state:commitments;state:maxCommitmentAge;state:minCommitmentAge;state:protocolRegistry;state:whiteList,"declared contract state: MAX_ALLOWED_COMMITMENT_AGE, __gap, commitments, maxCommitmentAge, minCommitmentAge, protocolRegistry, whiteList; declarations functions=20, events=0, errors=0, structs=0, fields=0; role constants: WHITELIST_OPERATOR_ROLE","source token evidence: payable/value=msg.value,payable; fee/deposit/refund/rent=deposit,refund; time/expiry/revoke=timestamp; owner/role=owner,role; initialize/upgrade=initialize,upgrade",mixed-per-symbol,Non-normative file-level summary; exact per-symbol disposition and native targets are defined by docs/sdk/contract-to-native-map.json.,Dotns,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,dotns-owner,immutable-source:05a91f7f3c8f1c2c3d2d4d333d77d9f64892bc0d:contracts/registrars/DotnsRegistrarController.sol,manifest:APPROVED,intentional-change:5;retired:25,1,docs/evidence/p0-contract-native/architect-semantic-disposition-approval.json,96cd0595fbc89fcd847ee58dd8427aa59bd008c8639b8f82d9bf4d6095b3b5ae,none,forbidden-clean-genesis
dotns:contracts/registrars/IDotnsController.sol,https://github.com/paritytech/dotns.git,05a91f7f3c8f1c2c3d2d4d333d77d9f64892bc0d,contracts/registrars/IDotnsController.sol,e543fc4a3b0d486c8e0a55a72d0287094d03fecb6e3f0a3e0d0531019a7333c2,MIT,interface,none-declared,"no contract state variables declared; declarations functions=0, events=0, errors=0, structs=0, fields=0; no *_ROLE constant declared",source token evidence: none of the audited lifecycle/economic token groups,retired,Non-normative file-level summary; exact per-symbol disposition and native targets are defined by docs/sdk/contract-to-native-map.json.,none,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,dotns-owner,immutable-source:05a91f7f3c8f1c2c3d2d4d333d77d9f64892bc0d:contracts/registrars/IDotnsController.sol,manifest:APPROVED,retired:1,1,docs/evidence/p0-contract-native/architect-semantic-disposition-approval.json,96cd0595fbc89fcd847ee58dd8427aa59bd008c8639b8f82d9bf4d6095b3b5ae,none,forbidden-clean-genesis
dotns:contracts/registrars/IDotnsPopController.sol,https://github.com/paritytech/dotns.git,05a91f7f3c8f1c2c3d2d4d333d77d9f64892bc0d,contracts/registrars/IDotnsPopController.sol,753dcf6e2e909b9d68210f594999a22b4159079d439929bab6539fd503af67fa,MIT,interface,enum:LinkKind;error:AlreadyReserved;error:InvalidBaseLabel;error:InvalidChatKey;error:InvalidLiteLabel;error:LiteLabelNotOwnedByUser;error:NoActiveReservation;error:NoPendingClaim;error:NotGateway;error:NotHolder;error:PendingClaimNotExpired;error:QueueFull;error:ReservationDurationTooLow;event:BaseNameClaimed;event:LiteNameReserved;event:LiteToFullLinked;event:NameRegistered;event:PendingClaimExpired;event:PendingClaimSettled;event:PendingClaimStashed;event:ReservationDurationSet;event:ReservationExpired;event:ReservationHeadAdvanced;event:ReservationQueued;event:ReservationRelinquished;event:StandaloneNameRegistered;field:BaseNameReservation.reservedBaseLabel;field:BaseNameReservation.user;field:BaseReservation.lite;field:BaseReservation.reservedBaseLabel;field:FullRegistration.label;field:FullRegistration.link;field:FullRegistration.user;field:Link.chatKey;field:Link.kind;field:Link.liteLabel;field:LiteRegistration.chatKey;field:LiteRegistration.liteLabel;field:LiteRegistration.user;field:PendingClaim.label;field:PendingClaim.mintedAt;field:ReservationEntry.joinedAt;field:ReservationEntry.owner;field:ReservationQueueMeta.head;field:ReservationQueueMeta.tail;field:UserReservation.index;field:UserReservation.labelhash;function:claimLabelStore;function:claimLabelStoreFor;function:expirePendingClaim;function:expireReservation;function:isReservedForClaim;function:pendingClaimUserCount;function:pendingClaimUsers;function:pendingClaims;function:registerBaseName;function:relinquishReservation;function:reservationEntry;function:reservationMeta;function:reserveBaseName;function:reserveBaseNameOnly;function:reserveLiteName;function:setReservationDuration;function:userReservation;struct:BaseNameReservation;struct:BaseReservation;struct:FullRegistration;struct:Link;struct:LiteRegistration;struct:PendingClaim;struct:ReservationEntry;struct:ReservationQueueMeta;struct:UserReservation,"no contract state variables declared; declarations functions=17, events=13, errors=12, structs=9, fields=21; no *_ROLE constant declared",source token evidence: owner/role=owner,mixed-per-symbol,Non-normative file-level summary; exact per-symbol disposition and native targets are defined by docs/sdk/contract-to-native-map.json.,Dotns,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,dotns-owner,immutable-source:05a91f7f3c8f1c2c3d2d4d333d77d9f64892bc0d:contracts/registrars/IDotnsPopController.sol,manifest:APPROVED,intentional-change:1;retired:73,1,docs/evidence/p0-contract-native/architect-semantic-disposition-approval.json,96cd0595fbc89fcd847ee58dd8427aa59bd008c8639b8f82d9bf4d6095b3b5ae,none,forbidden-clean-genesis
dotns:contracts/registrars/IDotnsRegistrar.sol,https://github.com/paritytech/dotns.git,05a91f7f3c8f1c2c3d2d4d333d77d9f64892bc0d,contracts/registrars/IDotnsRegistrar.sol,0fa775b9b2dd325b81143da4b89b5af5df4ba3b5228a7a21025cad13f73468c0,MIT,interface,error:EscrowNotConfigured;error:InvalidLabel;error:InvalidOwner;error:NameNotAvailable;error:NotController;error:ProtocolRegistryRequired;error:TransferFeeRequired;error:UnexpectedValue;event:ControllerAdded;event:ControllerRemoved;event:NameRegistered;function:addController;function:available;function:controllers;function:exists;function:labelOf;function:quoteTransferFee;function:register;function:removeController;function:safeTransferFrom;function:transferFrom,"no contract state variables declared; declarations functions=10, events=3, errors=8, structs=0, fields=0; no *_ROLE constant declared",source token evidence: payable/value=payable; fee/deposit/refund/rent=fee; owner/role=owner,mixed-per-symbol,Non-normative file-level summary; exact per-symbol disposition and native targets are defined by docs/sdk/contract-to-native-map.json.,Dotns,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,dotns-owner,immutable-source:05a91f7f3c8f1c2c3d2d4d333d77d9f64892bc0d:contracts/registrars/IDotnsRegistrar.sol,manifest:APPROVED,intentional-change:15;retired:7,1,docs/evidence/p0-contract-native/architect-semantic-disposition-approval.json,96cd0595fbc89fcd847ee58dd8427aa59bd008c8639b8f82d9bf4d6095b3b5ae,none,forbidden-clean-genesis
dotns:contracts/registrars/IDotnsRegistrarController.sol,https://github.com/paritytech/dotns.git,05a91f7f3c8f1c2c3d2d4d333d77d9f64892bc0d,contracts/registrars/IDotnsRegistrarController.sol,024e88a7a2335e2ab1242647fa0c221ce964a6cd94b4c7cb10fa3bdf4ffc9bf3,MIT,interface,error:CommitmentNotFound;error:CommitmentTooNew;error:CommitmentTooOld;error:EscrowNotConfigured;error:GovernanceReserved;error:InsufficientValue;error:InvalidLabel;error:LabelTooShort;error:MaxCommitmentAgeTooHigh;error:MaxCommitmentAgeTooLow;error:MinCommitmentAgeZero;error:NameNotAvailable;error:NameReserved;error:NotWhiteListedOrOwner;error:OwnerStatusInsufficient;error:UnexpiredCommitmentExists;event:NameCommitted;event:NameRegistered;event:OverpaymentRefunded;event:WhiteListed;field:Registration.label;field:Registration.owner;field:Registration.reserved;field:Registration.secret;function:available;function:commit;function:isWhiteListed;function:makeCommitment;function:register;function:registerReserved;function:whiteListAddress;struct:Registration,"no contract state variables declared; declarations functions=7, events=4, errors=16, structs=1, fields=4; no *_ROLE constant declared","source token evidence: payable/value=payable; fee/deposit/refund/rent=refund,rent; owner/role=owner",mixed-per-symbol,Non-normative file-level summary; exact per-symbol disposition and native targets are defined by docs/sdk/contract-to-native-map.json.,Dotns,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,dotns-owner,immutable-source:05a91f7f3c8f1c2c3d2d4d333d77d9f64892bc0d:contracts/registrars/IDotnsRegistrarController.sol,manifest:APPROVED,intentional-change:10;retired:23,1,docs/evidence/p0-contract-native/architect-semantic-disposition-approval.json,96cd0595fbc89fcd847ee58dd8427aa59bd008c8639b8f82d9bf4d6095b3b5ae,none,forbidden-clean-genesis
dotns:contracts/registrars/RootGatewayDispatcher.sol,https://github.com/paritytech/dotns.git,05a91f7f3c8f1c2c3d2d4d333d77d9f64892bc0d,contracts/registrars/RootGatewayDispatcher.sol,fb500314d437dfe995a57722b4a7d24bc62c5f83d493205b296673e9c52b4a3d,MIT,contract,error:NotRoot;function:constructor;function:fallback;state:TARGET,"declares immutable TARGET, NotRoot, constructor and fallback; fallback calls ISystem.callerIsRoot then TARGET.call(msg.data)",fallback is non-payable and bubbles target revert/return bytes; no name registry state is declared,retired,Non-normative file-level summary; exact per-symbol disposition and native targets are defined by docs/sdk/contract-to-native-map.json.,none,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,dotns-owner,immutable-source:05a91f7f3c8f1c2c3d2d4d333d77d9f64892bc0d:contracts/registrars/RootGatewayDispatcher.sol,manifest:APPROVED,retired:5,1,docs/evidence/p0-contract-native/architect-semantic-disposition-approval.json,96cd0595fbc89fcd847ee58dd8427aa59bd008c8639b8f82d9bf4d6095b3b5ae,none,forbidden-clean-genesis
dotns:contracts/registry/DotnsProtocolRegistry.sol,https://github.com/paritytech/dotns.git,05a91f7f3c8f1c2c3d2d4d333d77d9f64892bc0d,contracts/registry/DotnsProtocolRegistry.sol,b2e2341f38b666a67bc3599b95e10ed61d63f82c00f41427111e171a6786fba3,MIT,contract,function:_authorizeUpgrade;function:constructor;function:get;function:initialize;function:isRegisteredAddress;function:set;function:version;state:__gap;state:_addresses;state:_registeredRefcount,"declared state variables: __gap, _addresses, _registeredRefcount; API declares get/set/isRegisteredAddress plus AddressUpdated/ZeroAddress where defined",concrete registry set mutates bytes32-to-address mapping and address refcounts under onlyOwner; initialize/UUPS/version exist only in implementation,retired,Non-normative file-level summary; exact per-symbol disposition and native targets are defined by docs/sdk/contract-to-native-map.json.,none,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,dotns-owner,immutable-source:05a91f7f3c8f1c2c3d2d4d333d77d9f64892bc0d:contracts/registry/DotnsProtocolRegistry.sol,manifest:APPROVED,retired:11,1,docs/evidence/p0-contract-native/architect-semantic-disposition-approval.json,96cd0595fbc89fcd847ee58dd8427aa59bd008c8639b8f82d9bf4d6095b3b5ae,none,forbidden-clean-genesis
dotns:contracts/registry/DotnsRegistry.sol,https://github.com/paritytech/dotns.git,05a91f7f3c8f1c2c3d2d4d333d77d9f64892bc0d,contracts/registry/DotnsRegistry.sol,76b262bf70f18c17d7b7bf553f018955bd8fb33d29c5f43604a6bdcfa37169b8,MIT,contract,function:_authorised;function:_authorizeUpgrade;function:_isAuthorised;function:_onlyRegistrarController;function:_parentNamehash;function:_writeSubnodeToStore;function:constructor;function:initialize;function:isAuthorised;function:owner;function:recordExists;function:resolver;function:setOwner;function:setResolver;function:setSubnodeOwner;function:setSubnodeResolver;function:version;modifier:authorised;modifier:onlyRegistrarController;state:__gap;state:protocolRegistry;state:records,"declared contract state: __gap, protocolRegistry, records; declarations functions=17, events=0, errors=0, structs=0, fields=0; no *_ROLE constant declared","source token evidence: fee/deposit/refund/rent=rent; owner/role=owner; initialize/upgrade=initialize,upgrade",mixed-per-symbol,Non-normative file-level summary; exact per-symbol disposition and native targets are defined by docs/sdk/contract-to-native-map.json.,Dotns,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,dotns-owner,immutable-source:05a91f7f3c8f1c2c3d2d4d333d77d9f64892bc0d:contracts/registry/DotnsRegistry.sol,manifest:APPROVED,intentional-change:2;retired:21,1,docs/evidence/p0-contract-native/architect-semantic-disposition-approval.json,96cd0595fbc89fcd847ee58dd8427aa59bd008c8639b8f82d9bf4d6095b3b5ae,none,forbidden-clean-genesis
dotns:contracts/registry/IDotnsProtocolRegistry.sol,https://github.com/paritytech/dotns.git,05a91f7f3c8f1c2c3d2d4d333d77d9f64892bc0d,contracts/registry/IDotnsProtocolRegistry.sol,e3262bf1b3be38d74b73ac002d3f708268bfad208bfb3da4a488662d1251fce8,MIT,interface,error:ZeroAddress;event:AddressUpdated;function:get;function:isRegisteredAddress;function:set,declared state variables: none; API declares get/set/isRegisteredAddress plus AddressUpdated/ZeroAddress where defined,concrete registry set mutates bytes32-to-address mapping and address refcounts under onlyOwner; initialize/UUPS/version exist only in implementation,retired,Non-normative file-level summary; exact per-symbol disposition and native targets are defined by docs/sdk/contract-to-native-map.json.,none,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,dotns-owner,immutable-source:05a91f7f3c8f1c2c3d2d4d333d77d9f64892bc0d:contracts/registry/IDotnsProtocolRegistry.sol,manifest:APPROVED,retired:6,1,docs/evidence/p0-contract-native/architect-semantic-disposition-approval.json,96cd0595fbc89fcd847ee58dd8427aa59bd008c8639b8f82d9bf4d6095b3b5ae,none,forbidden-clean-genesis
dotns:contracts/registry/IDotnsRegistry.sol,https://github.com/paritytech/dotns.git,05a91f7f3c8f1c2c3d2d4d333d77d9f64892bc0d,contracts/registry/IDotnsRegistry.sol,9ba27bef16a26046099f3f74d162be02ce9b00d6607b32091afc313e8ece7235,MIT,interface,error:InvalidLabel;error:NodeAlreadyOwned;error:NotAllowed;error:NotAuthorised;error:NotRegistryController;error:ParentLabelMismatch;event:NewOwner;event:NewResolver;event:NodeTransferred;field:Record.exists;field:Record.owner;field:Record.resolver;field:SubnodeRecord.owner;field:SubnodeRecord.parentLabel;field:SubnodeRecord.parentNode;field:SubnodeRecord.subLabel;field:SubnodeResolverRecord.parentLabel;field:SubnodeResolverRecord.parentNode;field:SubnodeResolverRecord.resolver;field:SubnodeResolverRecord.subLabel;function:isAuthorised;function:owner;function:recordExists;function:resolver;function:setOwner;function:setResolver;function:setSubnodeOwner;function:setSubnodeResolver;struct:Record;struct:SubnodeRecord;struct:SubnodeResolverRecord,"no contract state variables declared; declarations functions=8, events=3, errors=6, structs=3, fields=11; no *_ROLE constant declared",source token evidence: fee/deposit/refund/rent=rent; owner/role=owner,mixed-per-symbol,Non-normative file-level summary; exact per-symbol disposition and native targets are defined by docs/sdk/contract-to-native-map.json.,Dotns,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,normative per-symbol mapping: docs/sdk/contract-to-native-map.json,dotns-owner,immutable-source:05a91f7f3c8f1c2c3d2d4d333d77d9f64892bc0d:contracts/registry/IDotnsRegistry.sol,manifest:APPROVED,intentional-change:4;retired:28,1,docs/evidence/p0-contract-native/architect-semantic-disposition-approval.json,96cd0595fbc89fcd847ee58dd8427aa59bd008c8639b8f82d9bf4d6095b3b5ae,none,forbidden-clean-genesis
